time,position,velocity,acceleration
0,0,0,0
0.01,0,0,0
0.02,0,0,0
0.03,0,0,0
0.04,0,0,1.0925
0.05,0.00010925,0.010925,3.82282
0.06,0.000600783,0.0491532,6.55601
0.07,0.00174792,0.114713,9.29205
0.08,0.00382425,0.207634,12.0308
0.09,0.00710367,0.327942,14.772
0.1,0.0118603,0.475661,17.5153
0.11,0.0183684,0.650814,20.2602
0.12,0.0269026,0.853416,23.0062
0.13,0.0377374,1.08348,25.7527
0.14,0.0511474,1.341,28.4988
0.15,0.0674073,1.62599,31.2436
0.16,0.0867916,1.93843,33.9863
0.17,0.109575,2.27829,36.7256
0.18,0.13603,2.64555,39.4605
0.19,0.166432,3.04015,42.1895
0.2,0.201052,3.46205,44.9113
0.21,0.240164,3.91116,47.6244
0.22,0.284038,4.3874,50.3272
0.23,0.332944,4.89068,53.0179
0.24,0.387153,5.42085,55.6947
0.25,0.446931,5.9778,58.3559
0.26,0.512545,6.56136,60.9993
0.27,0.584258,7.17135,63.6229
0.28,0.662334,7.80758,64.5698
0.29,0.746867,8.45328,63.835
0.3,0.837783,9.09163,63.0768
0.31,0.935007,9.7224,62.3014
0.32,1.03846,10.3454,61.5095
0.33,1.14807,10.9605,60.7019
0.34,1.26374,11.5675,59.8794
0.35,1.3854,12.1663,13.0178
0.36,1.50837,12.2965,12.6968
0.37,1.6326,12.4235,12.6342
0.38,1.7581,12.5498,12.5726
0.39,1.88486,12.6755,12.5105
0.4,2.01286,12.8006,12.448
0.41,2.14212,12.9251,12.385
0.42,2.27261,13.049,12.3216
0.43,2.40433,13.1722,12.2578
0.44,2.53727,13.2948,12.1936
0.45,2.67144,13.4167,12.129
0.46,2.80682,13.538,12.0641
0.47,2.94341,13.6586,11.9988
0.48,3.08119,13.7786,11.9331
0.49,3.22017,13.898,11.8671
0.5,3.36034,14.0166,11.8008
0.51,3.50169,14.1346,11.7342
0.52,3.64421,14.252,11.6673
0.53,3.78789,14.3686,11.6001
0.54,3.93274,14.4846,11.5326
0.55,4.07874,14.6,11.4649
0.56,4.22589,14.7146,11.3969
0.57,4.37417,14.8286,11.3287
0.58,4.52359,14.9419,11.2603
0.59,4.67413,15.0545,11.1917
0.6,4.8258,15.1664,11.1228
0.61,4.97857,15.2776,11.0538
0.62,5.13246,15.3882,10.9846
0.63,5.28744,15.498,10.9153
0.64,5.44351,15.6072,10.8458
0.65,5.60066,15.7156,10.7762
0.66,5.7589,15.8234,10.7065
0.67,5.9182,15.9304,10.6366
0.68,6.07857,16.0368,10.5667
0.69,6.24,16.1425,10.4966
0.7,6.40247,16.2474,10.4265
0.71,6.56599,16.3517,10.3563
0.72,6.73054,16.4553,10.2861
0.73,6.89612,16.5581,10.2158
0.74,7.06272,16.6603,10.1455
0.75,7.23034,16.7617,10.0751
0.76,7.39897,16.8625,10.0048
0.77,7.56859,16.9625,9.93441
0.78,7.73921,17.0619,9.86406
0.79,7.91082,17.1605,9.79373
0.8,8.0834,17.2585,9.72343
0.81,8.25696,17.3557,9.64248
0.82,8.43148,17.4521,9.56165
0.83,8.60696,17.5477,9.48104
0.84,8.78338,17.6426,9.40067
0.85,8.96075,17.7366,9.32054
0.86,9.13905,17.8298,9.24067
0.87,9.31827,17.9222,9.16106
0.88,9.49841,18.0138,9.08172
0.89,9.67945,18.1046,9.00265
0.9,9.8614,18.1946,-17.6719
0.91,10.0416,18.0179,-17.7504
0.92,10.22,17.8404,-17.5967
0.93,10.3966,17.6644,-17.4438
0.94,10.5715,17.49,-17.2938
0.95,10.7447,17.3171,-17.1465
0.96,10.9162,17.1456,-17.0019
0.97,11.0859,16.9756,-16.86
0.98,11.254,16.807,-16.7207
0.99,11.4204,16.6398,-16.5839
1,11.5851,16.4739,-16.4496
1.01,11.7482,16.3094,-16.3177
1.02,11.9097,16.1463,-16.1882
1.03,12.0695,15.9844,-16.061
1.04,12.2278,15.8238,-15.9361
1.05,12.3844,15.6644,-15.8134
1.06,12.5395,15.5063,-15.6929
1.07,12.693,15.3493,-15.5745
1.08,12.8449,15.1936,-15.4582
1.09,12.9953,15.039,-15.344
1.1,13.1441,14.8856,-15.2317
1.11,13.2915,14.7333,-15.1215
1.12,13.4373,14.582,-15.0131
1.13,13.5816,14.4319,-14.9067
1.14,13.7244,14.2828,-14.802
1.15,13.8658,14.1348,-14.6992
1.16,14.0057,13.9878,-14.5982
1.17,14.1441,13.8419,-14.499
1.18,14.281,13.6969,-14.4014
1.19,14.4166,13.5529,-14.3055
1.2,14.5507,13.4098,-14.2112
1.21,14.6834,13.2677,-14.1186
1.22,14.8146,13.1265,-14.0276
1.23,14.9445,12.9862,-13.9381
1.24,15.0729,12.8468,-13.8501
1.25,15.2,12.7083,-13.7636
1.26,15.3257,12.5707,-13.6786
1.27,15.4501,12.4339,-13.5951
1.28,15.5731,12.298,-13.5129
1.29,15.6947,12.1628,-13.4322
1.3,15.815,12.0285,-13.3528
1.31,15.9339,11.895,-13.2748
1.32,16.0515,11.7622,-13.198
1.33,16.1678,11.6303,-13.1226
1.34,16.2828,11.499,-13.0485
1.35,16.3965,11.3685,-12.9756
1.36,16.5089,11.2388,-12.9039
1.37,16.62,11.1098,-12.8335
1.38,16.7298,10.9814,-12.7642
1.39,16.8384,10.8538,-12.6961
1.4,16.9456,10.7268,-12.6292
1.41,17.0516,10.6005,-12.5634
1.42,17.1564,10.4749,-12.4987
1.43,17.2599,10.3499,-12.4351
1.44,17.3621,10.2256,-12.3726
1.45,17.4632,10.1018,-12.3112
1.46,17.5629,9.97871,-12.2508
1.47,17.6615,9.85621,-12.1914
1.48,17.7588,9.73429,-12.133
1.49,17.855,9.61296,-12.0757
1.5,17.9499,9.49221,-12.0193
1.51,18.0436,9.37201,-11.9639
1.52,18.1361,9.25237,-11.9094
1.53,18.2275,9.13328,-11.8559
1.54,18.3176,9.01472,-11.8033
1.55,18.4066,8.89669,-11.7517
1.56,18.4944,8.77917,-11.7009
1.57,18.581,8.66216,-11.651
1.58,18.6665,8.54565,-11.602
1.59,18.7508,8.42963,-11.5538
1.6,18.8339,8.31409,-11.5065
1.61,18.9159,8.19903,-11.4601
1.62,18.9967,8.08443,-11.4145
1.63,19.0764,7.97028,-11.3696
1.64,19.155,7.85659,-11.3256
1.65,19.2324,7.74333,-11.2824
1.66,19.3087,7.63051,-11.24
1.67,19.3839,7.51811,-11.1983
1.68,19.458,7.40612,-11.1574
1.69,19.5309,7.29455,-11.1173
1.7,19.6028,7.18338,-11.0779
1.71,19.6735,7.0726,-11.0392
1.72,19.7431,6.9622,-11.0013
1.73,19.8116,6.85219,-10.9641
1.74,19.8791,6.74255,-10.9276
1.75,19.9454,6.63327,-10.8918
1.76,20.0106,6.52436,-10.8567
1.77,20.0748,6.41579,-10.8223
1.78,20.1379,6.30757,-10.7886
1.79,20.1999,6.19968,-10.7555
1.8,20.2608,6.09213,-10.7231
1.81,20.3206,5.98489,-10.6913
1.82,20.3794,5.87798,-10.6602
1.83,20.4371,5.77138,-10.6298
1.84,20.4938,5.66508,-10.5999
1.85,20.5494,5.55908,-10.5707
1.86,20.6039,5.45337,-10.5422
1.87,20.6574,5.34795,-10.5142
1.88,20.7098,5.24281,-10.4869
1.89,20.7612,5.13794,-10.4601
1.9,20.8115,5.03334,-10.434
1.91,20.8608,4.929,-10.4084
1.92,20.9091,4.82492,-10.3835
1.93,20.9563,4.72108,-10.3591
1.94,21.0024,4.61749,-10.3353
1.95,21.0476,4.51414,-10.312
1.96,21.0917,4.41102,-10.2894
1.97,21.1348,4.30812,-10.2673
1.98,21.1768,4.20545,-10.2457
1.99,21.2179,4.10299,-10.2247
2,21.2579,4.00075,-10.2043
2.01,21.2969,3.8987,-10.1844
2.02,21.3348,3.79686,-10.165
2.03,21.3718,3.69521,-10.1462
2.04,21.4077,3.59375,-10.1279
2.05,21.4426,3.49247,-10.1102
2.06,21.4766,3.39137,-10.0929
2.07,21.5095,3.29044,-10.0762
2.08,21.5414,3.18967,-10.06
2.09,21.5722,3.08907,-10.0443
2.1,21.6021,2.98863,-10.0292
2.11,21.631,2.88834,-10.0145
2.12,21.6589,2.78819,-10.0004
2.13,21.6858,2.68819,-9.9867
2.14,21.7117,2.58832,-9.97355
2.15,21.7365,2.48859,-9.96089
2.16,21.7604,2.38898,-9.94873
2.17,21.7833,2.28949,-9.93706
2.18,21.8052,2.19012,-9.92589
2.19,21.8261,2.09086,-9.9152
2.2,21.8461,1.99171,-9.90499
2.21,21.865,1.89266,-9.89527
2.22,21.8829,1.79371,-9.88603
2.23,21.8999,1.69485,-9.87727
2.24,21.9158,1.59607,-9.86899
2.25,21.9308,1.49738,-9.86118
2.26,21.9448,1.39877,-9.85385
2.27,21.9578,1.30023,-9.84699
2.28,21.9698,1.20176,-9.8406
2.29,21.9808,1.10336,-9.83468
2.3,21.9909,1.00501,-9.82924
2.31,22,0.90672,-9.82426
2.32,22.0081,0.808477,-9.81974
2.33,22.0152,0.71028,-9.8157
2.34,22.0213,0.612123,-9.81212
2.35,22.0264,0.514001,-9.809
2.36,22.0306,0.415911,-9.80634
2.37,22.0338,0.317848,-9.80415
2.38,22.036,0.219806,-9.80243
2.39,22.0372,0.121782,-9.80116
2.4,22.0374,0.0237706,-9.80036
2.41,22.0367,-0.074233,-9.80001
2.42,22.0349,-0.172233,-9.79987
2.43,22.0322,-0.270232,-9.79929
2.44,22.0286,-0.368225,-9.79825
2.45,22.0239,-0.466207,-9.79674
2.46,22.0183,-0.564175,-9.79478
2.47,22.0116,-0.662122,-9.79236
2.48,22.004,-0.760046,-9.78947
2.49,21.9955,-0.857941,-9.78613
2.5,21.9859,-0.955802,-9.78232
2.51,21.9754,-1.05363,-9.77806
2.52,21.9638,-1.15141,-9.77334
2.53,21.9514,-1.24914,-9.76816
2.54,21.9379,-1.34682,-9.76253
2.55,21.9234,-1.44445,-9.75644
2.56,21.908,-1.54201,-9.74989
2.57,21.8916,-1.63951,-9.74289
2.58,21.8743,-1.73694,-9.73545
2.59,21.8559,-1.83429,-9.72754
2.6,21.8366,-1.93157,-9.7192
2.61,21.8163,-2.02876,-9.7104
2.62,21.7951,-2.12586,-9.70115
2.63,21.7728,-2.22288,-9.69146
2.64,21.7496,-2.31979,-9.68133
2.65,21.7255,-2.4166,-9.67076
2.66,21.7003,-2.51331,-9.65975
2.67,21.6742,-2.60991,-9.6483
2.68,21.6472,-2.70639,-9.63641
2.69,21.6191,-2.80276,-9.62409
2.7,21.5901,-2.899,-9.61134
2.71,21.5602,-2.99511,-9.59817
2.72,21.5293,-3.09109,-9.58456
2.73,21.4974,-3.18694,-9.57053
2.74,21.4646,-3.28264,-9.55608
2.75,21.4308,-3.3782,-9.54121
2.76,21.3961,-3.47362,-9.52592
2.77,21.3604,-3.56887,-9.51022
2.78,21.3237,-3.66398,-9.49411
2.79,21.2862,-3.75892,-9.47759
2.8,21.2476,-3.85369,-9.46067
2.81,21.2081,-3.9483,-9.44334
2.82,21.1677,-4.04273,-9.42561
2.83,21.1263,-4.13699,-9.40749
2.84,21.084,-4.23107,-9.38897
2.85,21.0408,-4.32495,-9.37007
2.86,20.9966,-4.41866,-9.35078
2.87,20.9515,-4.51216,-9.3311
2.88,20.9054,-4.60547,-9.31104
2.89,20.8584,-4.69858,-9.29061
2.9,20.8105,-4.79149,-9.26981
2.91,20.7617,-4.88419,-9.24863
2.92,20.7119,-4.97668,-9.22709
2.93,20.6612,-5.06895,-9.20519
2.94,20.6096,-5.161,-9.18293
2.95,20.5571,-5.25283,-9.16031
2.96,20.5036,-5.34443,-9.13735
2.97,20.4493,-5.4358,-9.11403
2.98,20.394,-5.52694,-9.09038
2.99,20.3378,-5.61785,-9.06638
3,20.2807,-5.70851,-9.04205
3.01,20.2227,-5.79893,-9.01739
3.02,20.1639,-5.88911,-8.9924
3.03,20.1041,-5.97903,-8.96709
3.04,20.0434,-6.0687,-8.94146
3.05,19.9818,-6.15812,-8.91551
3.06,19.9193,-6.24727,-8.88926
3.07,19.856,-6.33616,-8.8627
3.08,19.7917,-6.42479,-8.83583
3.09,19.7266,-6.51315,-8.80867
3.1,19.6606,-6.60124,-8.78122
3.11,19.5937,-6.68905,-8.75347
3.12,19.5259,-6.77658,-8.72545
3.13,19.4573,-6.86384,-8.69714
3.14,19.3878,-6.95081,-8.66855
3.15,19.3174,-7.03749,-8.6397
3.16,19.2462,-7.12389,-8.61058
3.17,19.1741,-7.21,-8.58119
3.18,19.1011,-7.29581,-8.55155
3.19,19.0273,-7.38132,-8.52166
3.2,18.9526,-7.46654,-8.49152
3.21,18.8771,-7.55146,-8.46113
3.22,18.8007,-7.63607,-8.4305
3.23,18.7235,-7.72037,-8.39964
3.24,18.6455,-7.80437,-8.36855
3.25,18.5666,-7.88805,-8.33723
3.26,18.4869,-7.97143,-8.30569
3.27,18.4064,-8.05448,-8.27394
3.28,18.325,-8.13722,-8.24197
3.29,18.2428,-8.21964,-8.2098
3.3,18.1598,-8.30174,-8.17742
3.31,18.0759,-8.38351,-8.14485
3.32,17.9913,-8.46496,-8.11208
3.33,17.9058,-8.54608,-8.07912
3.34,17.8196,-8.62688,-8.04598
3.35,17.7325,-8.70733,-8.01266
3.36,17.6446,-8.78746,-7.97917
3.37,17.5559,-8.86725,-7.9455
3.38,17.4665,-8.94671,-7.91167
3.39,17.3762,-9.02582,-7.87768
3.4,17.2852,-9.1046,-7.84353
3.41,17.1933,-9.18304,-7.80923
3.42,17.1007,-9.26113,-7.77478
3.43,17.0073,-9.33888,-7.74019
3.44,16.9132,-9.41628,-7.70546
3.45,16.8182,-9.49333,-7.67059
3.46,16.7225,-9.57004,-7.6356
3.47,16.6261,-9.6464,-7.60048
3.48,16.5288,-9.7224,-7.56524
3.49,16.4309,-9.79805,-7.52989
3.5,16.3321,-9.87335,-7.49442
3.51,16.2327,-9.9483,-7.45885
3.52,16.1324,-10.0229,-7.42317
3.53,16.0315,-10.0971,-7.3874
3.54,15.9297,-10.171,-7.35153
3.55,15.8273,-10.2445,-7.31557
3.56,15.7241,-10.3177,-7.27953
3.57,15.6202,-10.3905,-7.2434
3.58,15.5156,-10.4629,-7.2072
3.59,15.4102,-10.535,-7.17092
3.6,15.3042,-10.6067,-7.13458
3.61,15.1974,-10.678,-7.09817
3.62,15.0899,-10.749,-7.0617
3.63,14.9817,-10.8196,-7.02517
3.64,14.8728,-10.8899,-6.98859
3.65,14.7632,-10.9598,-6.95197
3.66,14.6529,-11.0293,-6.91529
3.67,14.5419,-11.0984,-6.87858
3.68,14.4303,-11.1672,-6.84183
3.69,14.3179,-11.2356,-6.80505
3.7,14.2049,-11.3037,-6.76824
3.71,14.0912,-11.3714,-6.7314
3.72,13.9768,-11.4387,-6.69455
3.73,13.8617,-11.5056,-6.65767
3.74,13.746,-11.5722,-6.62078
3.75,13.6296,-11.6384,-6.58388
3.76,13.5126,-11.7042,-6.54698
3.77,13.3949,-11.7697,-6.51007
3.78,13.2765,-11.8348,-6.47316
3.79,13.1575,-11.8995,-6.43626
3.8,13.0379,-11.9639,-6.39936
3.81,12.9176,-12.0279,-6.36247
3.82,12.7967,-12.0915,-6.3256
3.83,12.6751,-12.1548,-6.28875
3.84,12.553,-12.2177,-6.25191
3.85,12.4302,-12.2802,-6.2151
3.86,12.3067,-12.3423,-6.17832
3.87,12.1827,-12.4041,-6.14157
3.88,12.058,-12.4655,-6.10485
3.89,11.9328,-12.5266,-6.06817
3.9,11.8069,-12.5873,-6.03152
3.91,11.6804,-12.6476,-5.99493
3.92,11.5534,-12.7075,-5.95837
3.93,11.4257,-12.7671,-5.92187
3.94,11.2974,-12.8263,-5.88541
3.95,11.1686,-12.8852,-5.84902
3.96,11.0391,-12.9437,-5.81267
3.97,10.9091,-13.0018,-5.77639
3.98,10.7785,-13.0596,-5.74017
3.99,10.6473,-13.117,-5.70402
4,10.5156,-13.174,-5.66793
4.01,10.3833,-13.2307,-5.63192
4.02,10.2504,-13.287,-5.59598
4.03,10.117,-13.343,-5.56011
4.04,9.98301,-13.3986,-5.52432
4.05,9.84847,-13.4538,-5.48861
4.06,9.71339,-13.5087,-5.45299
4.07,9.57775,-13.5632,-5.41745
4.08,9.44158,-13.6174,-5.38199
4.09,9.30487,-13.6712,-5.34663
4.1,9.16762,-13.7247,-5.31136
4.11,9.02984,-13.7778,-5.27618
4.12,8.89154,-13.8306,-5.2411
4.13,8.75271,-13.883,-5.20612
4.14,8.61336,-13.935,-5.17123
4.15,8.47349,-13.9868,-5.13645
4.16,8.33311,-14.0381,-5.10177
4.17,8.19222,-14.0891,-5.0672
4.18,8.05082,-14.1398,-5.03274
4.19,7.90892,-14.1901,-4.99839
4.2,7.76652,-14.2401,-4.96415
4.21,7.62362,-14.2898,-4.93002
4.22,7.48023,-14.3391,-4.89601
4.23,7.33635,-14.388,-4.86211
4.24,7.19198,-14.4366,-4.82833
4.25,7.04713,-14.4849,-4.79467
4.26,6.9018,-14.5329,-4.76114
4.27,6.756,-14.5805,-4.72772
4.28,6.60972,-14.6278,-4.69443
4.29,6.46297,-14.6747,-4.66127
4.3,6.31576,-14.7213,-4.62824
4.31,6.16808,-14.7676,-4.59533
4.32,6.01995,-14.8136,-4.56255
4.33,5.87136,-14.8592,-4.5299
4.34,5.72231,-14.9045,-4.49739
4.35,5.57282,-14.9495,-4.46501
4.36,5.42288,-14.9941,-4.43277
4.37,5.27249,-15.0384,-4.40066
4.38,5.12167,-15.0824,-4.36869
4.39,4.97041,-15.1261,-4.33685
4.4,4.81871,-15.1695,-4.30516
4.41,4.66659,-15.2125,-4.2736
4.42,4.51403,-15.2553,-4.24219
4.43,4.36106,-15.2977,-4.21092
4.44,4.20766,-15.3398,-4.17979
4.45,4.05384,-15.3816,-4.14881
4.46,3.89961,-15.4231,-4.11797
4.47,3.74497,-15.4643,-4.08728
4.48,3.58992,-15.5051,-4.05673
4.49,3.43446,-15.5457,-4.02633
4.5,3.2786,-15.586,-3.99608
4.51,3.12234,-15.6259,-3.96598
4.52,2.96568,-15.6656,-3.93602
4.53,2.80863,-15.705,-3.90622
4.54,2.65119,-15.744,-3.87656
4.55,2.49337,-15.7828,-3.84706
4.56,2.33515,-15.8213,-3.81771
4.57,2.17656,-15.8594,-3.78851
4.58,2.01759,-15.8973,-3.75946
4.59,1.85824,-15.9349,-3.73057
4.6,1.69851,-15.9722,-3.70183
4.61,1.53842,-16.0092,-3.67324
4.62,1.37796,-16.046,-3.64481
4.63,1.21714,-16.0824,-3.61653
4.64,1.05595,-16.1186,-3.58841
4.65,0.894408,-16.1545,-3.56044
4.66,0.732507,-16.1901,-3.53263
4.67,0.570253,-16.2254,-3.50497
4.68,0.407648,-16.2605,-3.47747
4.69,0.244696,-16.2952,-3.45013
4.7,0.0813988,-16.3297,-3.42294
4.71,-0.0822407,-16.364,-3.39591
4.72,-0.24622,-16.3979,-3.36903
4.73,-0.410536,-16.4316,-3.34231
4.74,-0.575186,-16.465,-3.31575
4.75,-0.740168,-16.4982,-3.28934
4.76,-0.905479,-16.5311,-3.26309
4.77,-1.07112,-16.5637,-3.237
4.78,-1.23708,-16.5961,-3.21107
4.79,-1.40336,-16.6282,-3.18529
4.8,-1.56996,-16.66,-3.15967
4.81,-1.73688,-16.6916,-3.1342
4.82,-1.90411,-16.723,-3.10889
4.83,-2.07165,-16.7541,-3.08374
4.84,-2.2395,-16.7849,-3.05875
4.85,-2.40765,-16.8155,-3.03391
4.86,-2.57611,-16.8458,-3.00923
4.87,-2.74487,-16.8759,-2.9847
4.88,-2.91393,-16.9058,-2.96033
4.89,-3.08328,-16.9354,-2.93611
4.9,-3.25293,-16.9647,-2.91205
4.91,-3.42287,-16.9939,-2.88815
4.92,-3.59309,-17.0227,-2.8644
4.93,-3.76361,-17.0514,-2.84081
4.94,-3.9344,-17.0798,-2.81737
4.95,-4.10548,-17.108,-2.79408
4.96,-4.27684,-17.1359,-2.77095
4.97,-4.44848,-17.1636,-2.74797
4.98,-4.62039,-17.1911,-2.72514
4.99,-4.79257,-17.2183,-2.70247
5,-4.96503,-17.2454,-2.67995
5.01,-5.13775,-17.2722,-2.65758
5.02,-5.31074,-17.2987,-2.63537
5.03,-5.48399,-17.3251,-2.6133
5.04,-5.6575,-17.3512,-2.59139
5.05,-5.83127,-17.3771,-2.56963
5.06,-6.0053,-17.4028,-2.54801
5.07,-6.17958,-17.4283,-2.52655
5.08,-6.35412,-17.4536,-2.50524
5.09,-6.52891,-17.4786,-2.48407
5.1,-6.70394,-17.5035,-2.46305
5.11,-6.87922,-17.5281,-2.44218
5.12,-7.05475,-17.5525,-2.42146
5.13,-7.23051,-17.5768,-2.40089
5.14,-7.40652,-17.6008,-2.38046
5.15,-7.58277,-17.6246,-2.36017
5.16,-7.75925,-17.6482,-2.34004
5.17,-7.93597,-17.6716,-2.32004
5.18,-8.11291,-17.6948,-2.30019
5.19,-8.29009,-17.7178,-2.28049
5.2,-8.4675,-17.7406,-2.26093
5.21,-8.64513,-17.7632,-2.24151
5.22,-8.82298,-17.7856,-2.22223
5.23,-9.00106,-17.8078,-2.20309
5.24,-9.17936,-17.8299,-2.1841
5.25,-9.35788,-17.8517,-2.16524
5.26,-9.53661,-17.8733,-2.14652
5.27,-9.71556,-17.8948,-2.12795
5.28,-9.89472,-17.9161,-2.10951
5.29,-10.0741,-17.9372,-2.09121
5.3,-10.2537,-17.9581,-2.07304
5.31,-10.4335,-17.9788,-2.05502
5.32,-10.6135,-17.9994,-2.03712
5.33,-10.7937,-18.0197,-2.01937
5.34,-10.9741,-18.0399,-2.00175
5.35,-11.1547,-18.06,-1.98426
5.36,-11.3354,-18.0798,-1.9669
5.37,-11.5164,-18.0995,-1.94968
5.38,-11.6976,-18.119,-1.93259
5.39,-11.879,-18.1383,-1.91563
5.4,-12.0606,-18.1575,-1.8988
5.41,-12.2424,-18.1764,-1.88211
5.42,-12.4243,-18.1953,-1.86554
5.43,-12.6064,-18.2139,-1.8491
5.44,-12.7888,-18.2324,-1.83279
5.45,-12.9713,-18.2507,-1.8166
5.46,-13.154,-18.2689,-1.80054
5.47,-13.3368,-18.2869,-1.78461
5.48,-13.5199,-18.3048,-1.7688
5.49,-13.7031,-18.3224,-1.75312
5.5,-13.8865,-18.34,-1.73756
5.51,-14.0701,-18.3573,-1.72212
5.52,-14.2538,-18.3746,-1.70681
5.53,-14.4377,-18.3916,-1.69162
5.54,-14.6218,-18.4086,-1.67655
5.55,-14.8061,-18.4253,-1.6616
5.56,-14.9905,-18.4419,-1.64677
5.57,-15.1751,-18.4584,-1.63206
5.58,-15.3598,-18.4747,-1.61746
5.59,-15.5447,-18.4909,-1.60299
5.6,-15.7298,-18.5069,-1.58863
5.61,-15.915,-18.5228,-1.57438
5.62,-16.1004,-18.5386,-1.56026
5.63,-16.286,-18.5542,-1.54624
5.64,-16.4717,-18.5696,-1.53234
5.65,-16.6575,-18.5849,-1.51856
5.66,-16.8435,-18.6001,-1.50488
5.67,-17.0297,-18.6152,-1.49132
5.68,-17.216,-18.6301,-1.47787
5.69,-17.4024,-18.6449,-1.46453
5.7,-17.589,-18.6595,-1.4513
5.71,-17.7758,-18.674,-1.43818
5.72,-17.9626,-18.6884,-1.42517
5.73,-18.1497,-18.7027,-1.41227
5.74,-18.3368,-18.7168,-1.39947
5.75,-18.5241,-18.7308,-1.38678
5.76,-18.7116,-18.7446,-1.37419
5.77,-18.8992,-18.7584,-1.36171
5.78,-19.0869,-18.772,-1.34933
5.79,-19.2747,-18.7855,-1.33706
5.8,-19.4627,-18.7989,-1.32489
5.81,-19.6509,-18.8121,-1.31282
5.82,-19.8391,-18.8252,-1.30085
5.83,-20.0275,-18.8383,-1.28899
5.84,-20.216,-18.8511,-1.27722
5.85,-20.4046,-18.8639,-1.26555
5.86,-20.5934,-18.8766,-1.25398
5.87,-20.7823,-18.8891,-1.24251
5.88,-20.9713,-18.9015,-1.23114
5.89,-21.1604,-18.9139,-1.21986
5.9,-21.3497,-18.926,-1.20868
5.91,-21.5391,-18.9381,-1.1976
5.92,-21.7286,-18.9501,-1.18661
5.93,-21.9182,-18.962,-1.17571
5.94,-22.1079,-18.9737,-1.1649
5.95,-22.2978,-18.9854,-1.15419
5.96,-22.4878,-18.9969,-1.14357
5.97,-22.6779,-19.0084,-1.13304
5.98,-22.8681,-19.0197,-1.12261
5.99,-23.0584,-19.0309,-1.11226
6,-23.2488,-19.042,-1.102
6.01,-23.4393,-19.0531,-1.09183
6.02,-23.63,-19.064,-1.08175
6.03,-23.8207,-19.0748,-1.07175
6.04,-24.0116,-19.0855,-1.06185
6.05,-24.2025,-19.0961,-1.05202
6.06,-24.3936,-19.1067,-1.04229
6.07,-24.5848,-19.1171,-1.03263
6.08,-24.776,-19.1274,-1.02307
6.09,-24.9674,-19.1376,-1.01358
6.1,-25.1589,-19.1478,-1.00418
6.11,-25.3505,-19.1578,-0.994861
6.12,-25.5421,-19.1678,-0.985623
6.13,-25.7339,-19.1776,-0.976466
6.14,-25.9258,-19.1874,-0.967389
6.15,-26.1178,-19.1971,-0.958392
6.16,-26.3098,-19.2066,-0.949475
6.17,-26.502,-19.2161,-0.940635
6.18,-26.6942,-19.2255,-0.931874
6.19,-26.8866,-19.2349,-0.92319
6.2,-27.079,-19.2441,-0.914582
6.21,-27.2716,-19.2532,-0.906051
6.22,-27.4642,-19.2623,-0.897595
6.23,-27.6569,-19.2713,-0.889215
6.24,-27.8497,-19.2802,-0.880908
6.25,-28.0426,-19.289,-0.872675
6.26,-28.2356,-19.2977,-0.864516
6.27,-28.4286,-19.3063,-0.856429
6.28,-28.6218,-19.3149,-0.848414
6.29,-28.815,-19.3234,-0.84047
6.3,-29.0083,-19.3318,-0.832597
6.31,-29.2017,-19.3401,-0.824795
6.32,-29.3952,-19.3484,-0.817062
6.33,-29.5888,-19.3565,-0.809399
6.34,-29.7824,-19.3646,-0.801804
6.35,-29.9762,-19.3727,-0.794277
6.36,-30.17,-19.3806,-0.786818
6.37,-30.3638,-19.3885,-0.779425
6.38,-30.5578,-19.3963,-0.772099
6.39,-30.7518,-19.404,-0.764839
6.4,-30.946,-19.4116,-0.757645
6.41,-31.1402,-19.4192,-0.750515
6.42,-31.3344,-19.4267,-0.74345
6.43,-31.5288,-19.4341,-0.736448
6.44,-31.7232,-19.4415,-0.729509
6.45,-31.9177,-19.4488,-0.722634
6.46,-32.1122,-19.456,-0.71582
6.47,-32.3069,-19.4632,-0.709068
6.48,-32.5016,-19.4703,-0.702378
6.49,-32.6963,-19.4773,-0.695748
6.5,-32.8912,-19.4843,-0.689178
6.51,-33.0861,-19.4912,-0.682668
6.52,-33.2811,-19.498,-0.676217
6.53,-33.4761,-19.5047,-0.669825
6.54,-33.6712,-19.5114,-0.663491
6.55,-33.8664,-19.5181,-0.657214
6.56,-34.0617,-19.5246,-0.650995
6.57,-34.257,-19.5312,-0.644833
6.58,-34.4523,-19.5376,-0.638727
6.59,-34.6478,-19.544,-0.632676
6.6,-34.8433,-19.5503,-0.626681
6.61,-35.0389,-19.5566,-0.620741
6.62,-35.2345,-19.5628,-0.614856
6.63,-35.4302,-19.5689,-0.609024
6.64,-35.6259,-19.575,-0.603245
6.65,-35.8217,-19.5811,-0.59752
6.66,-36.0176,-19.587,-0.591847
6.67,-36.2135,-19.593,-0.586227
6.68,-36.4095,-19.5988,-0.580658
6.69,-36.6056,-19.6046,-0.57514
6.7,-36.8017,-19.6104,-0.569673
6.71,-36.9978,-19.6161,-0.564257
6.72,-37.1941,-19.6217,-0.55889
6.73,-37.3903,-19.6273,-0.553573
6.74,-37.5867,-19.6328,-0.548305
6.75,-37.783,-19.6383,-0.543085
6.76,-37.9795,-19.6438,-0.537914
6.77,-38.176,-19.6491,-0.53279
6.78,-38.3725,-19.6545,-0.527714
