time,position,velocity,acceleration
0,0,0,0
0.01,0,0,0
0.02,0,0,0
0.03,0,0,0.98547
0.04,9.8547e-05,0.0098547,4.58628
0.05,0.000655722,0.0557175,8.18992
0.06,0.00203189,0.137617,11.7964
0.07,0.0045877,0.255581,15.4056
0.08,0.00868406,0.409637,19.0175
0.09,0.0146822,0.599811,22.6318
0.1,0.0229435,0.826129,26.2484
0.11,0.0338296,1.08861,29.8669
0.12,0.0477024,1.38728,33.4871
0.13,0.0649239,1.72215,37.1086
0.14,0.0858563,2.09324,40.7309
0.15,0.110862,2.50055,44.3535
0.16,0.140303,2.94408,47.976
0.17,0.174541,3.42384,51.5976
0.18,0.213939,3.93982,55.2179
0.19,0.258859,4.492,58.836
0.2,0.309663,5.08036,62.4512
0.21,0.366711,5.70487,66.0627
0.22,0.430366,6.3655,69.6696
0.23,0.500988,7.06219,73.2711
0.24,0.578937,7.7949,76.8661
0.25,0.664573,8.56356,76.8271
0.26,0.757891,9.33183,74.687
0.27,0.858678,10.0787,72.5373
0.28,0.966719,10.8041,70.3809
0.29,1.0818,11.5079,68.2183
0.3,1.2037,12.1901,66.0503
0.31,1.3322,12.8506,63.8774
0.32,1.4671,13.4893,61.7003
0.33,1.60816,14.1063,59.5195
0.34,1.75518,14.7015,57.3356
0.35,1.90793,15.2749,55.1492
0.36,2.06619,15.8264,52.9607
0.37,2.22975,16.356,50.7708
0.38,2.39839,16.8637,48.5798
0.39,2.57188,17.3495,46.3883
0.4,2.75002,17.8134,44.1967
0.41,2.93257,18.2554,42.0054
0.42,3.11932,18.6754,39.815
0.43,3.31006,19.0736,37.6256
0.44,3.50456,19.4498,35.4378
0.45,3.7026,19.8042,33.2519
0.46,3.90397,20.1367,31.0682
0.47,4.10844,20.4474,28.887
0.48,4.3158,20.7363,26.7087
0.49,4.52584,21.0033,24.5335
0.5,4.73832,21.2487,16.501
0.51,4.95246,21.4137,16.441
0.52,5.16824,21.5781,16.4036
0.53,5.38566,21.7421,16.366
0.54,5.60472,21.9058,16.328
0.55,5.82541,22.0691,16.2898
0.56,6.04773,22.232,16.2513
0.57,6.27168,22.3945,16.2125
0.58,6.49724,22.5566,16.1735
0.59,6.72443,22.7184,16.1342
0.6,6.95322,22.8797,16.0946
0.61,7.18363,23.0406,16.0547
0.62,7.41564,23.2012,16.0146
0.63,7.64925,23.3613,15.9742
0.64,7.88446,23.5211,15.9335
0.65,8.12127,23.6804,15.8926
0.66,8.35966,23.8393,15.8515
0.67,8.59964,23.9979,15.8101
0.68,8.8412,24.156,15.7685
0.69,9.08434,24.3136,15.7266
0.7,9.32905,24.4709,15.6845
0.71,9.57532,24.6277,15.6421
0.72,9.82316,24.7842,15.5995
0.73,10.0726,24.9402,15.5567
0.74,10.3235,25.0957,15.5137
0.75,10.576,25.2509,15.4704
0.76,10.8301,25.4056,15.427
0.77,11.0857,25.5598,15.3833
0.78,11.3428,25.7137,15.3394
0.79,11.6015,25.8671,15.2952
0.8,11.8617,26.02,15.2509
0.81,12.1234,26.1725,15.2064
0.82,12.3867,26.3246,15.1617
0.83,12.6514,26.4762,15.1168
0.84,12.9177,26.6274,15.0717
0.85,13.1855,26.7781,15.0264
0.86,13.4548,26.9284,14.9809
0.87,13.7255,27.0782,14.9352
0.88,13.9978,27.2275,14.8894
0.89,14.2716,27.3764,14.8434
0.9,14.5468,27.5248,14.7972
0.91,14.8236,27.6728,14.7508
0.92,15.1018,27.8203,14.7043
0.93,15.3814,27.9674,14.6576
0.94,15.6626,28.1139,14.6108
0.95,15.9452,28.2601,14.5638
0.96,16.2292,28.4057,14.5166
0.97,16.5147,28.5509,14.4693
0.98,16.8017,28.6956,14.4219
0.99,17.0901,28.8398,14.3743
1,17.3799,28.9835,14.3265
1.01,17.6712,29.1268,14.2787
1.02,17.9639,29.2696,14.2307
1.03,18.258,29.4119,14.1825
1.04,18.5536,29.5537,14.1343
1.05,18.8505,29.695,14.0859
1.06,19.1489,29.8359,14.0374
1.07,19.4486,29.9763,13.9888
1.08,19.7498,30.1162,13.94
1.09,20.0523,30.2556,13.8912
1.1,20.3563,30.3945,13.8422
1.11,20.6616,30.5329,13.7932
1.12,20.9683,30.6708,13.744
1.13,21.2764,30.8083,13.6948
1.14,21.5859,30.9452,13.6454
1.15,21.8967,31.0817,13.596
1.16,22.2089,31.2176,13.5465
1.17,22.5224,31.3531,13.4969
1.18,22.8373,31.4881,13.4472
1.19,23.1535,31.6225,13.3974
1.2,23.4711,31.7565,13.3475
1.21,23.79,31.89,13.2976
1.22,24.1102,32.023,13.2476
1.23,24.4317,32.1554,13.1976
1.24,24.7546,32.2874,13.1474
1.25,25.0788,32.4189,13.0972
1.26,25.4043,32.5499,13.047
1.27,25.7311,32.6803,12.9967
1.28,26.0592,32.8103,12.9464
1.29,26.3886,32.9398,12.896
1.3,26.7193,33.0687,12.8455
1.31,27.0513,33.1972,12.795
1.32,27.3845,33.3251,12.7445
1.33,27.719,33.4526,12.6939
1.34,28.0548,33.5795,12.6433
1.35,28.3919,33.7059,12.5927
1.36,28.7302,33.8319,12.542
1.37,29.0698,33.9573,12.4913
1.38,29.4106,34.0822,12.4406
1.39,29.7527,34.2066,12.3899
1.4,30.096,34.3305,12.3392
1.41,30.4405,34.4539,12.2884
1.42,30.7863,34.5768,12.2376
1.43,31.1333,34.6992,12.1868
1.44,31.4815,34.821,12.1361
1.45,31.8309,34.9424,12.0853
1.46,32.1815,35.0632,12.0345
1.47,32.5334,35.1836,11.9837
1.48,32.8864,35.3034,11.9329
1.49,33.2406,35.4228,11.8821
1.5,33.5961,35.5416,11.8313
1.51,33.9527,35.6599,11.7806
1.52,34.3104,35.7777,11.7298
1.53,34.6694,35.895,11.6791
1.54,35.0295,36.0118,11.6284
1.55,35.3908,36.1281,11.5777
1.56,35.7532,36.2438,11.527
1.57,36.1168,36.3591,11.4764
1.58,36.4815,36.4739,11.4258
1.59,36.8474,36.5881,11.3752
1.6,37.2144,36.7019,11.3246
1.61,37.5826,36.8151,11.2741
1.62,37.9519,36.9279,11.2236
1.63,38.3223,37.0401,11.1732
1.64,38.6938,37.1518,11.1228
1.65,39.0664,37.2631,11.0725
1.66,39.4402,37.3738,11.0222
1.67,39.815,37.484,10.9719
1.68,40.1909,37.5937,10.9218
1.69,40.568,37.703,10.8716
1.7,40.9461,37.8117,10.8215
1.71,41.3253,37.9199,10.7715
1.72,41.7056,38.0276,10.7215
1.73,42.0869,38.1348,10.6716
1.74,42.4693,38.2415,10.6218
1.75,42.8528,38.3477,10.572
1.76,43.2373,38.4535,10.5223
1.77,43.6229,38.5587,10.4727
1.78,44.0096,38.6634,10.4231
1.79,44.3972,38.7676,10.3737
1.8,44.786,38.8714,10.3243
1.81,45.1757,38.9746,10.2749
1.82,45.5665,39.0774,10.2257
1.83,45.9583,39.1796,10.1765
1.84,46.3511,39.2814,10.1274
1.85,46.7449,39.3827,10.0784
1.86,47.1397,39.4835,10.0295
1.87,47.5356,39.5838,9.9807
1.88,47.9324,39.6836,9.93197
1.89,48.3302,39.7829,9.88334
1.9,48.7291,39.8817,9.8348
1.91,49.1289,39.9801,9.78635
1.92,49.5296,40.0779,9.73801
1.93,49.9314,40.1753,9.68976
1.94,50.3341,40.2722,9.64161
1.95,50.7378,40.3686,9.59357
1.96,51.1425,40.4646,9.54563
1.97,51.5481,40.56,9.4978
1.98,51.9546,40.655,9.45008
1.99,52.3621,40.7495,9.40246
2,52.7705,40.8435,9.35495
2.01,53.1799,40.9371,9.30756
2.02,53.5902,41.0301,9.26028
2.03,54.0014,41.1227,9.21311
2.04,54.4136,41.2149,9.16606
2.05,54.8266,41.3065,9.11913
2.06,55.2406,41.3977,9.07232
2.07,55.6555,41.4884,9.02562
2.08,56.0713,41.5787,8.97905
2.09,56.488,41.6685,8.9326
2.1,56.9056,41.7578,8.88628
2.11,57.324,41.8467,8.84007
2.12,57.7434,41.9351,8.794
2.13,58.1636,42.023,8.74805
2.14,58.5847,42.1105,8.70224
2.15,59.0067,42.1975,8.65655
2.16,59.4295,42.2841,8.61099
2.17,59.8532,42.3702,8.56557
2.18,60.2778,42.4559,8.52028
2.19,60.7032,42.5411,8.47512
2.2,61.1295,42.6258,8.4301
2.21,61.5566,42.7101,8.38521
2.22,61.9845,42.794,8.34047
2.23,62.4133,42.8774,8.29586
2.24,62.8429,42.9603,8.25139
2.25,63.2733,43.0428,8.20706
2.26,63.7045,43.1249,8.16287
2.27,64.1366,43.2065,8.11883
2.28,64.5695,43.2877,8.07492
2.29,65.0032,43.3685,8.03116
2.3,65.4377,43.4488,7.98755
2.31,65.873,43.5287,7.94408
2.32,66.309,43.6081,7.90076
2.33,66.7459,43.6871,7.85759
2.34,67.1836,43.7657,7.81456
2.35,67.622,43.8438,7.77168
2.36,68.0612,43.9216,7.72895
2.37,68.5012,43.9988,7.68637
2.38,68.942,44.0757,7.64395
2.39,69.3835,44.1521,7.60167
2.4,69.8258,44.2282,7.55955
2.41,70.2688,44.3038,7.51758
2.42,70.7126,44.3789,7.47576
2.43,71.1571,44.4537,7.4341
2.44,71.6024,44.528,7.39259
2.45,72.0484,44.602,7.35124
2.46,72.4952,44.6755,7.31004
2.47,72.9427,44.7486,7.269
2.48,73.3909,44.8213,7.22811
2.49,73.8398,44.8935,7.18739
2.5,74.2895,44.9654,7.14682
2.51,74.7398,45.0369,7.10641
2.52,75.1909,45.1079,7.06616
2.53,75.6427,45.1786,7.02606
2.54,76.0952,45.2489,6.98613
2.55,76.5484,45.3187,6.94636
2.56,77.0023,45.3882,6.90675
2.57,77.4568,45.4573,6.8673
2.58,77.9121,45.5259,6.82801
2.59,78.368,45.5942,6.78888
2.6,78.8247,45.6621,6.74991
2.61,79.282,45.7296,6.71111
2.62,79.7399,45.7967,6.67247
2.63,80.1986,45.8634,6.63399
2.64,80.6579,45.9298,6.59567
2.65,81.1178,45.9957,6.55752
2.66,81.5784,46.0613,6.51953
2.67,82.0397,46.1265,6.4817
2.68,82.5016,46.1913,6.44404
2.69,82.9642,46.2558,6.40654
2.7,83.4274,46.3198,6.36921
2.71,83.8912,46.3835,6.32496
2.72,84.3557,46.4468,6.2809
2.73,84.8208,46.5096,6.23709
2.74,85.2865,46.572,6.19353
2.75,85.7528,46.6339,6.15021
2.76,86.2198,46.6954,6.10714
2.77,86.6873,46.7565,6.06431
2.78,87.1555,46.8171,6.02173
2.79,87.6243,46.8773,5.97939
2.8,88.0936,46.9371,5.93729
2.81,88.5636,46.9965,-26.2382
2.82,89.031,46.7341,-26.2799
2.83,89.4957,46.4713,-26.0964
2.84,89.9578,46.2103,-25.9136
2.85,90.4173,45.9512,-25.7331
2.86,90.8742,45.6939,-25.5549
2.87,91.3286,45.4383,-25.379
2.88,91.7805,45.1845,-25.2052
2.89,92.2298,44.9325,-25.0336
2.9,92.6766,44.6821,-24.8641
2.91,93.1209,44.4335,-24.6967
2.92,93.5628,44.1865,-24.5314
2.93,94.0022,43.9412,-24.3681
2.94,94.4392,43.6975,-24.2068
2.95,94.8737,43.4555,-24.0474
2.96,95.3059,43.215,-23.89
2.97,95.7357,42.9761,-23.7345
2.98,96.163,42.7388,-23.5809
2.99,96.5881,42.5029,-23.4291
3,97.0108,42.2687,-23.2791
3.01,97.4311,42.0359,-23.1309
3.02,97.8492,41.8046,-22.9845
3.03,98.2649,41.5747,-22.8398
3.04,98.6784,41.3463,-22.6968
3.05,99.0896,41.1193,-22.5555
3.06,99.4985,40.8938,-22.4158
3.07,99.9052,40.6696,-22.2778
3.08,100.31,40.4469,-22.1414
3.09,100.712,40.2254,-22.0065
3.1,101.112,40.0054,-21.8733
3.11,101.51,39.7866,-21.7415
3.12,101.906,39.5692,-21.6113
3.13,102.299,39.3531,-21.4826
3.14,102.69,39.1383,-21.3553
3.15,103.08,38.9247,-21.2295
3.16,103.467,38.7124,-21.1051
3.17,103.852,38.5014,-20.9821
3.18,104.235,38.2916,-20.8605
3.19,104.616,38.083,-20.7403
3.2,104.994,37.8756,-20.6214
3.21,105.371,37.6694,-20.5039
3.22,105.746,37.4643,-20.3876
3.23,106.118,37.2604,-20.2727
3.24,106.489,37.0577,-20.159
3.25,106.857,36.8561,-20.0466
3.26,107.224,36.6557,-19.9354
3.27,107.589,36.4563,-19.8255
3.28,107.951,36.258,-19.7167
3.29,108.312,36.0609,-19.6091
3.3,108.67,35.8648,-19.5028
3.31,109.027,35.6698,-19.3975
3.32,109.382,35.4758,-19.2934
3.33,109.735,35.2828,-19.1905
3.34,110.086,35.0909,-19.0886
3.35,110.435,34.9001,-18.9878
3.36,110.782,34.7102,-18.8881
3.37,111.127,34.5213,-18.7895
3.38,111.47,34.3334,-18.6919
3.39,111.812,34.1465,-18.5954
3.4,112.151,33.9605,-18.4999
3.41,112.489,33.7755,-18.4054
3.42,112.825,33.5915,-18.3119
3.43,113.159,33.4084,-18.2194
3.44,113.491,33.2262,-18.1278
3.45,113.822,33.0449,-18.0373
3.46,114.15,32.8645,-17.9476
3.47,114.477,32.685,-17.8589
3.48,114.802,32.5064,-17.7711
3.49,115.126,32.3287,-17.6843
3.5,115.447,32.1519,-17.5983
3.51,115.767,31.9759,-17.5132
3.52,116.085,31.8008,-17.429
3.53,116.401,31.6265,-17.3457
3.54,116.716,31.453,-17.2632
3.55,117.028,31.2804,-17.1816
3.56,117.34,31.1086,-17.1007
3.57,117.649,30.9376,-17.0208
3.58,117.957,30.7674,-16.9416
3.59,118.263,30.598,-16.8632
3.6,118.567,30.4293,-16.7857
3.61,118.87,30.2615,-16.7089
3.62,119.17,30.0944,-16.6329
3.63,119.47,29.928,-16.5576
3.64,119.767,29.7625,-16.4831
3.65,120.063,29.5976,-16.4094
3.66,120.358,29.4335,-16.3364
3.67,120.65,29.2702,-16.2641
3.68,120.941,29.1075,-16.1925
3.69,121.231,28.9456,-16.1217
3.7,121.519,28.7844,-16.0516
3.71,121.805,28.6239,-15.9821
3.72,122.09,28.4641,-15.9134
3.73,122.373,28.3049,-15.8453
3.74,122.654,28.1465,-15.7779
3.75,122.934,27.9887,-15.7111
3.76,123.212,27.8316,-15.645
3.77,123.489,27.6751,-15.5796
3.78,123.764,27.5193,-15.5148
3.79,124.038,27.3642,-15.4507
3.8,124.31,27.2097,-15.3871
3.81,124.581,27.0558,-15.3242
3.82,124.85,26.9026,-15.2619
3.83,125.117,26.75,-15.2002
3.84,125.383,26.5979,-15.1391
3.85,125.648,26.4466,-15.0786
3.86,125.911,26.2958,-15.0187
3.87,126.172,26.1456,-14.9593
3.88,126.432,25.996,-14.9006
3.89,126.69,25.847,-14.8424
3.9,126.947,25.6986,-14.7847
3.91,127.203,25.5507,-14.7277
3.92,127.457,25.4034,-14.6711
3.93,127.709,25.2567,-14.6151
3.94,127.961,25.1106,-14.5597
3.95,128.21,24.965,-14.5047
3.96,128.458,24.8199,-14.4503
3.97,128.705,24.6754,-14.3965
3.98,128.951,24.5315,-14.3431
3.99,129.194,24.388,-14.2902
4,129.437,24.2451,-14.2379
4.01,129.678,24.1028,-14.186
4.02,129.917,23.9609,-14.1347
4.03,130.156,23.8195,-14.0838
4.04,130.392,23.6787,-14.0334
4.05,130.628,23.5384,-13.9835
4.06,130.862,23.3985,-13.934
4.07,131.094,23.2592,-13.8851
4.08,131.326,23.1203,-13.8366
4.09,131.555,22.982,-13.7885
4.1,131.784,22.8441,-13.7409
4.11,132.011,22.7067,-13.6938
4.12,132.237,22.5697,-13.6471
4.13,132.461,22.4333,-13.6008
4.14,132.684,22.2973,-13.555
4.15,132.906,22.1617,-13.5096
4.16,133.126,22.0266,-13.4646
4.17,133.345,21.892,-13.4201
4.18,133.562,21.7578,-13.376
4.19,133.779,21.624,-13.3323
4.2,133.993,21.4907,-13.289
4.21,134.207,21.3578,-13.2461
4.22,134.419,21.2253,-13.2036
4.23,134.63,21.0933,-13.1615
4.24,134.84,20.9617,-13.1198
4.25,135.048,20.8305,-13.0785
4.26,135.255,20.6997,-13.0376
4.27,135.461,20.5693,-12.9971
4.28,135.665,20.4394,-12.9569
4.29,135.868,20.3098,-12.9171
4.3,136.07,20.1806,-12.8778
4.31,136.271,20.0518,-12.8387
4.32,136.47,19.9235,-12.8001
4.33,136.668,19.7955,-12.7618
4.34,136.865,19.6678,-12.7238
4.35,137.06,19.5406,-12.6863
4.36,137.254,19.4137,-12.649
4.37,137.447,19.2872,-12.6122
4.38,137.639,19.1611,-12.5756
4.39,137.829,19.0354,-12.5395
4.4,138.018,18.91,-12.5036
4.41,138.206,18.7849,-12.4681
4.42,138.392,18.6603,-12.4329
4.43,138.578,18.5359,-12.3981
4.44,138.762,18.4119,-12.3636
4.45,138.945,18.2883,-12.3294
4.46,139.126,18.165,-12.2956
4.47,139.307,18.0421,-12.262
4.48,139.486,17.9194,-12.2288
4.49,139.664,17.7972,-12.1959
4.5,139.841,17.6752,-12.1633
4.51,140.016,17.5536,-12.131
4.52,140.191,17.4323,-12.0991
4.53,140.364,17.3113,-12.0674
4.54,140.536,17.1906,-12.036
4.55,140.706,17.0702,-12.005
4.56,140.876,16.9502,-11.9742
4.57,141.044,16.8304,-11.9437
4.58,141.211,16.711,-11.9136
4.59,141.377,16.5919,-11.8837
4.6,141.542,16.473,-11.8541
4.61,141.706,16.3545,-11.8247
4.62,141.868,16.2362,-11.7957
4.63,142.029,16.1183,-11.767
4.64,142.189,16.0006,-11.7385
4.65,142.348,15.8832,-11.7103
4.66,142.506,15.7661,-11.6823
4.67,142.662,15.6493,-11.6547
4.68,142.817,15.5328,-11.6273
4.69,142.972,15.4165,-11.6002
4.7,143.125,15.3005,-11.5733
4.71,143.276,15.1847,-11.5468
4.72,143.427,15.0693,-11.5204
4.73,143.577,14.9541,-11.4944
4.74,143.725,14.8391,-11.4686
4.75,143.872,14.7244,-11.443
4.76,144.018,14.61,-11.4177
4.77,144.163,14.4958,-11.3927
4.78,144.307,14.3819,-11.3679
4.79,144.45,14.2682,-11.3433
4.8,144.591,14.1548,-11.319
4.81,144.732,14.0416,-11.295
4.82,144.871,13.9287,-11.2711
4.83,145.009,13.8159,-11.2476
4.84,145.146,13.7035,-11.2242
4.85,145.282,13.5912,-11.2011
4.86,145.417,13.4792,-11.1783
4.87,145.551,13.3674,-11.1557
4.88,145.683,13.2559,-11.1333
4.89,145.815,13.1445,-11.1111
4.9,145.945,13.0334,-11.0892
4.91,146.074,12.9225,-11.0675
4.92,146.202,12.8119,-11.046
4.93,146.329,12.7014,-11.0247
4.94,146.455,12.5912,-11.0037
4.95,146.58,12.4811,-10.9829
4.96,146.704,12.3713,-10.9623
4.97,146.826,12.2617,-10.942
4.98,146.948,12.1522,-10.9218
4.99,147.068,12.043,-10.9019
5,147.188,11.934,-10.8822
5.01,147.306,11.8252,-10.8627
5.02,147.423,11.7166,-10.8434
5.03,147.539,11.6081,-10.8243
5.04,147.654,11.4999,-10.8054
5.05,147.768,11.3918,-10.7868
5.06,147.881,11.284,-10.7683
5.07,147.993,11.1763,-10.75
5.08,148.103,11.0688,-10.732
5.09,148.213,10.9615,-10.7142
5.1,148.322,10.8543,-10.6965
5.11,148.429,10.7474,-10.6791
5.12,148.535,10.6406,-10.6618
5.13,148.641,10.5339,-10.6448
5.14,148.745,10.4275,-10.628
5.15,148.848,10.3212,-10.6113
5.16,148.95,10.2151,-10.5948
5.17,149.052,10.1092,-10.5786
5.18,149.152,10.0034,-10.5625
5.19,149.251,9.89775,-10.5466
5.2,149.348,9.79228,-10.531
5.21,149.445,9.68697,-10.5155
5.22,149.541,9.58181,-10.5002
5.23,149.636,9.47681,-10.485
5.24,149.73,9.37196,-10.4701
5.25,149.822,9.26726,-10.4554
5.26,149.914,9.16271,-10.4408
5.27,150.004,9.0583,-10.4264
5.28,150.094,8.95404,-10.4122
5.29,150.183,8.84991,-10.3982
5.3,150.27,8.74593,-10.3844
5.31,150.356,8.64209,-10.3707
5.32,150.442,8.53838,-10.3573
5.33,150.526,8.43481,-10.344
5.34,150.609,8.33137,-10.3309
5.35,150.692,8.22806,-10.3179
5.36,150.773,8.12488,-10.3051
5.37,150.853,8.02183,-10.2926
5.38,150.932,7.9189,-10.2801
5.39,151.011,7.8161,-10.2679
5.4,151.088,7.71342,-10.2558
5.41,151.164,7.61086,-10.2439
5.42,151.239,7.50842,-10.2322
5.43,151.313,7.4061,-10.2206
5.44,151.386,7.3039,-10.2093
5.45,151.458,7.2018,-10.198
5.46,151.529,7.09982,-10.187
5.47,151.599,6.99795,-10.1761
5.48,151.668,6.89619,-10.1654
5.49,151.736,6.79454,-10.1548
5.5,151.803,6.69299,-10.1445
5.51,151.869,6.59155,-10.1342
5.52,151.934,6.4902,-10.1242
5.53,151.998,6.38896,-10.1143
5.54,152.06,6.28782,-10.1046
5.55,152.122,6.18677,-10.095
5.56,152.183,6.08582,-10.0856
5.57,152.243,5.98497,-10.0764
5.58,152.302,5.8842,-10.0673
5.59,152.36,5.78353,-10.0583
5.6,152.416,5.68295,-10.0496
5.61,152.472,5.58245,-10.041
5.62,152.527,5.48204,-10.0325
5.63,152.581,5.38172,-10.0242
5.64,152.634,5.28147,-10.0161
5.65,152.686,5.18131,-10.0081
5.66,152.736,5.08123,-10.0003
5.67,152.786,4.98123,-9.99265
5.68,152.835,4.8813,-9.98514
5.69,152.883,4.78145,-9.97778
5.7,152.93,4.68167,-9.97059
5.71,152.975,4.58197,-9.96354
5.72,153.02,4.48233,-9.95665
5.73,153.064,4.38276,-9.94991
5.74,153.107,4.28327,-9.94332
5.75,153.149,4.18383,-9.93689
5.76,153.19,4.08446,-9.93061
5.77,153.229,3.98516,-9.92448
5.78,153.268,3.88591,-9.9185
5.79,153.306,3.78673,-9.91267
5.8,153.343,3.6876,-9.90699
5.81,153.379,3.58853,-9.90146
5.82,153.414,3.48952,-9.89609
5.83,153.448,3.39056,-9.89086
5.84,153.481,3.29165,-9.88578
5.85,153.513,3.19279,-9.88084
5.86,153.544,3.09398,-9.87606
5.87,153.574,2.99522,-9.87143
5.88,153.602,2.89651,-9.86694
5.89,153.63,2.79784,-9.8626
5.9,153.657,2.69921,-9.85841
5.91,153.683,2.60063,-9.85436
5.92,153.708,2.50208,-9.85046
5.93,153.733,2.40358,-9.84671
5.94,153.756,2.30511,-9.84311
5.95,153.778,2.20668,-9.83965
5.96,153.799,2.10828,-9.83633
5.97,153.819,2.00992,-9.83317
5.98,153.838,1.91159,-9.83014
5.99,153.856,1.81329,-9.82727
6,153.873,1.71501,-9.82453
6.01,153.889,1.61677,-9.82195
6.02,153.905,1.51855,-9.8195
6.03,153.919,1.42035,-9.81721
6.04,153.932,1.32218,-9.81505
6.05,153.944,1.22403,-9.81304
6.06,153.955,1.1259,-9.81118
6.07,153.966,1.02779,-9.80946
6.08,153.975,0.929695,-9.80788
6.09,153.983,0.831616,-9.80645
6.1,153.991,0.733552,-9.80516
6.11,153.997,0.6355,-9.80401
6.12,154.002,0.53746,-9.80301
6.13,154.007,0.43943,-9.80216
6.14,154.01,0.341408,-9.80144
6.15,154.013,0.243394,-9.80087
6.16,154.014,0.145385,-9.80044
6.17,154.015,0.0473807,-9.80016
6.18,154.014,-0.0506209,-9.80002
6.19,154.013,-0.148621,-9.79998
6.2,154.01,-0.246621,-9.79984
6.21,154.007,-0.344619,-9.79955
6.22,154.002,-0.442615,-9.79911
6.23,153.997,-0.540606,-9.79854
6.24,153.99,-0.638591,-9.79782
6.25,153.983,-0.736569,-9.79696
6.26,153.975,-0.834539,-9.79595
6.27,153.965,-0.932498,-9.7948
6.28,153.955,-1.03045,-9.79351
6.29,153.944,-1.12838,-9.79208
6.3,153.932,-1.2263,-9.7905
6.31,153.918,-1.32421,-9.78878
6.32,153.904,-1.4221,-9.78692
6.33,153.889,-1.51996,-9.78491
6.34,153.873,-1.61781,-9.78276
6.35,153.856,-1.71564,-9.78047
6.36,153.837,-1.81345,-9.77804
6.37,153.818,-1.91123,-9.77546
6.38,153.798,-2.00898,-9.77274
6.39,153.777,-2.10671,-9.76989
6.4,153.755,-2.20441,-9.76688
6.41,153.732,-2.30208,-9.76374
6.42,153.708,-2.39971,-9.76046
6.43,153.683,-2.49732,-9.75703
6.44,153.657,-2.59489,-9.75347
6.45,153.63,-2.69242,-9.74976
6.46,153.602,-2.78992,-9.74591
6.47,153.574,-2.88738,-9.74192
6.48,153.544,-2.9848,-9.73779
6.49,153.513,-3.08218,-9.73353
6.5,153.481,-3.17951,-9.72912
6.51,153.448,-3.2768,-9.72457
6.52,153.415,-3.37405,-9.71988
6.53,153.38,-3.47125,-9.71506
6.54,153.344,-3.5684,-9.71009
6.55,153.307,-3.6655,-9.70499
6.56,153.27,-3.76255,-9.69975
6.57,153.231,-3.85955,-9.69437
6.58,153.192,-3.95649,-9.68885
6.59,153.151,-4.05338,-9.6832
6.6,153.11,-4.15021,-9.67741
6.61,153.067,-4.24698,-9.67148
6.62,153.024,-4.3437,-9.66542
6.63,152.979,-4.44035,-9.65922
6.64,152.934,-4.53695,-9.65288
6.65,152.888,-4.63348,-9.64641
6.66,152.84,-4.72994,-9.63981
6.67,152.792,-4.82634,-9.63307
6.68,152.743,-4.92267,-9.6262
6.69,152.693,-5.01893,-9.61919
6.7,152.642,-5.11512,-9.61205
6.71,152.589,-5.21124,-9.10261
6.72,152.536,-5.30227,-9.02775
6.73,152.482,-5.39255,-8.95043
6.74,152.428,-5.48205,-8.86942
6.75,152.372,-5.57074,-8.7847
6.76,152.315,-5.65859,-8.69627
6.77,152.258,-5.74555,-8.60411
6.78,152.2,-5.8316,-8.50823
6.79,152.14,-5.91668,-8.40863
6.8,152.08,-6.00076,-8.30534
6.81,152.02,-6.08382,-8.19837
6.82,151.958,-6.1658,-8.08775
6.83,151.895,-6.24668,-7.97353
6.84,151.832,-6.32641,-7.85575
6.85,151.768,-6.40497,-7.73446
6.86,151.703,-6.48232,-7.60972
6.87,151.638,-6.55841,-7.4816
6.88,151.571,-6.63323,-7.35018
6.89,151.504,-6.70673,-7.21554
6.9,151.437,-6.77889,-7.07777
6.91,151.368,-6.84966,-6.93697
6.92,151.299,-6.91903,-6.79324
6.93,151.229,-6.98697,-6.6467
6.94,151.158,-7.05343,-6.49746
6.95,151.087,-7.11841,-6.34565
6.96,151.015,-7.18186,-6.1914
6.97,150.943,-7.24378,-6.03484
6.98,150.87,-7.30413,-5.87611
6.99,150.796,-7.36289,-5.71536
7,150.722,-7.42004,-5.55275
7.01,150.647,-7.47557,-5.38842
7.02,150.572,-7.52945,-5.22253
7.03,150.496,-7.58168,-5.05525
7.04,150.42,-7.63223,-4.88674
7.05,150.343,-7.6811,-4.71717
7.06,150.266,-7.72827,-4.54671
7.07,150.188,-7.77374,-4.37553
7.08,150.11,-7.81749,-4.2038
7.09,150.031,-7.85953,-4.0317
7.1,149.952,-7.89985,-3.85939
7.11,149.873,-7.93844,-3.68704
7.12,149.793,-7.97531,-3.51484
7.13,149.713,-8.01046,-3.34295
7.14,149.633,-8.04389,-3.17153
7.15,149.552,-8.0756,-3.00076
7.16,149.471,-8.10561,-2.8308
7.17,149.39,-8.13392,-2.6618
7.18,149.308,-8.16054,-2.49392
7.19,149.226,-8.18548,-2.32733
7.2,149.144,-8.20875,-2.16215
7.21,149.062,-8.23037,-1.99855
7.22,148.979,-8.25036,-1.83666
7.23,148.896,-8.26872,-1.67661
7.24,148.814,-8.28549,-1.51853
7.25,148.731,-8.30068,-1.36255
7.26,148.647,-8.3143,-1.20878
7.27,148.564,-8.32639,-1.05733
7.28,148.481,-8.33696,-0.90832
7.29,148.397,-8.34605,-0.761833
7.3,148.314,-8.35366,-0.617969
7.31,148.23,-8.35984,-0.476812
7.32,148.147,-8.36461,-0.338443
7.33,148.063,-8.368,-0.202934
7.34,147.979,-8.37003,-0.0703529
7.35,147.895,-8.37073,0.0592409
